                 Time	              V(C2:1)
                    0	                    5
               3e-010	     5.00004386901855
               6e-010	     5.00008678436279
1.19995800256729e-009	     5.00017166137695
2.39987400770187e-009	     5.00033187866211
4.79970601797104e-009	     5.00062227249146
9.59937003850937e-009	     4.98948335647583
1.37359323859215e-008	     4.94354772567749
2.03267159819603e-008	     4.76026344299316
3.35082831740379e-008	     3.72930073738098
4.29615798354149e-008	     2.43388795852661
    5.0000000003e-008	     1.29867815971375
5.06841495663125e-008	     1.19585263729095
5.20524486929376e-008	     1.00664532184601
5.47890469461877e-008	     0.69960355758667
 6.0262243452688e-008	    0.316159188747406
6.53658911615808e-008	     0.14588725566864
6.97602435976465e-008	   0.0745355859398842
7.44444236189325e-008	   0.0360531806945801
7.96412035852868e-008	     0.01590377651155
8.46263870626886e-008	  0.00726444786414504
8.94774600893457e-008	  0.00339323934167624
9.41459938913782e-008	  0.00163233431521803
9.89531084925134e-008	 0.000691953115165234
1.03604505959173e-007	 0.000268437957856804
1.09007667008062e-007	 0.000113708119897638
1.14010731878896e-007	4.91872851853259e-005
1.19420598450323e-007	1.69511622516438e-005
1.30240331593176e-007	-4.47830052507925e-006
1.44257853928228e-007	-6.19567572357482e-006
1.68299387398382e-007	-2.30700106840231e-006
1.98298405113836e-007	8.24300798285549e-007
   2.00000000003e-007	5.32838612343767e-007
2.00097637533416e-007	-1.19891219583224e-005
2.00292912594249e-007	-3.63284852937795e-005
2.00683462715914e-007	-8.19374618004076e-005
2.01464562959244e-007	-0.000164827477419749
2.03026763445904e-007	-0.000311854906613007
2.06151164419224e-007	-0.000536011706572026
2.09216705805828e-007	-0.000694275775458664
2.11808762795498e-007	 0.000566057045944035
 2.1415308798032e-007	  0.00613105529919267
2.16999209768345e-007	   0.0203545540571213
2.22691453344395e-007	   0.0803305730223656
2.33351744062473e-007	    0.366802990436554
2.42153859979679e-007	    0.881241023540497
   2.50000000003e-007	     1.58360171318054
 2.5050850212874e-007	     1.63632893562317
 2.5152550638022e-007	     1.74126303195953
 2.5355951488318e-007	     1.94798076152802
2.57627531889101e-007	     2.34807682037354
2.65763565900942e-007	     3.07560253143311
2.82035633924623e-007	     4.13465070724487
3.06434795263429e-007	     4.83092498779297
3.36433812978883e-007	     4.99307441711426
3.66432830694338e-007	       5.020751953125
3.96431848409792e-007	     5.00050687789917
   4.00000000003e-007	     5.00022888183594
4.00346172603985e-007	     5.00027370452881
4.01038517805954e-007	     5.00036334991455
4.02423208209892e-007	      5.0005350112915
4.05192589017769e-007	     5.00083637237549
4.09423028680702e-007	     4.99160575866699
4.13162475082298e-007	     4.95441055297852
4.18713902685066e-007	     4.82262516021729
4.29816757890602e-007	     4.13536834716797
4.36419462415596e-007	     3.41604709625244
4.37777516174036e-007	     3.22815561294556
4.37976819205004e-007	       3.200359582901
4.38375425266939e-007	     3.14425110816956
 4.3917263739081e-007	     3.02969455718994
4.40767061638552e-007	     2.79135370254517
4.43955910134035e-007	     2.28252625465393
4.47889071631151e-007	     1.61220359802246
4.48100164468036e-007	     1.57531499862671
4.48522332991109e-007	     1.50191402435303
4.49366670037256e-007	     1.36009883880615
   4.50000000003e-007	     1.25859808921814
4.50168867412229e-007	      1.2325884103775
4.50506611543914e-007	     1.18229615688324
4.51182099807282e-007	     1.08514249324799
4.52533076334019e-007	    0.910648941993713
4.55235029387494e-007	    0.632198035717011
4.60638935494443e-007	       0.286855250597
4.66074134039899e-007	    0.124749131500721
4.70553423094769e-007	   0.0627319812774658
4.75135530161877e-007	   0.0308374669402838
4.80125183987637e-007	   0.0127029232680798
4.84969551491757e-007	  0.00463768001645803
4.89077801632901e-007	  0.00245518074370921
4.91856868195554e-007	  0.00160656811203808
4.95396639037152e-007	  0.00090990262106061
5.01073981452008e-007	 0.000317052647005767
5.06480867791196e-007	8.52454468258657e-005
5.11793131756802e-007	5.97873895458179e-006
5.18635744977017e-007	-1.92255865840707e-005
5.26804561543485e-007	 -6.278306045715e-006
5.40762479233762e-007	1.39843223223579e-006
5.55756027627011e-007	1.69899601587531e-006
 5.8574312441351e-007	-6.48354273380392e-007
   6.00000000003e-007	-3.46809514439883e-007
6.00358140099068e-007	-4.39216200902592e-005
6.01074420291205e-007	-0.000126765997265466
6.02506980675479e-007	-0.000269580690655857
6.05372101444026e-007	-0.000487476063426584
6.08440623062869e-007	-0.000653102179057896
6.11026347059031e-007	-0.000110409346234519
6.13419101017733e-007	  0.00413339259102941
6.15821168202182e-007	   0.0136083969846368
6.20625302571078e-007	   0.0533509664237499
6.29327580708285e-007	    0.221977233886719
6.41817734020968e-007	    0.873361051082611
   6.50000000003e-007	     1.61638724803925
6.50365078452249e-007	     1.65417993068695
6.51095235350748e-007	     1.72944366931915
6.52555549147745e-007	     1.87841391563416
6.55476176741739e-007	     2.16978454589844
6.61317431929727e-007	     2.72230195999146
6.72999942305704e-007	     3.64202475547791
6.95336782935282e-007	     4.62950897216797
7.25335800650736e-007	     4.97855806350708
 7.5533481836619e-007	     5.04168891906738
7.85333836081644e-007	     5.02761125564575
   8.00000000003e-007	     5.01006126403809
8.00932067635675e-007	     5.00963973999023
8.02796202901026e-007	     5.00885915756226
8.06524473431726e-007	     5.00687646865845
 8.1395121217074e-007	     4.94478750228882
 8.1896470785441e-007	     4.81499195098877
 8.2504363656344e-007	     4.52706336975098
8.32200664284845e-007	      3.9439799785614
8.38579106333872e-007	     3.15630555152893
8.44415891173502e-007	     2.24804711341858
   8.50000000003e-007	     1.32372796535492
8.50665560367723e-007	     1.22193145751953
8.51996606591364e-007	     1.03163206577301
8.54658699038645e-007	    0.724418342113495
8.59982883933206e-007	    0.336158454418182
8.65431493523737e-007	     0.14664813876152
8.69956976178308e-007	   0.0733224228024483
8.74529397490641e-007	   0.0361368246376514
8.79660612347742e-007	   0.0161250848323107
8.84627914431711e-007	   0.0073886108584702
8.89296448233744e-007	  0.00320076593197882
8.93922513726374e-007	  0.00124394707381725
8.98064291480204e-007	 0.000479960610391572
9.01726251843592e-007	 0.000193285522982478
9.05388957265039e-007	7.29541352484375e-005
9.09718489649912e-007	1.56703063112218e-005
9.15350383523127e-007	-7.30275405658176e-006
9.23699504140039e-007	-1.12508369056741e-005
9.35775405171534e-007	-6.29428859610925e-006
9.56893330815454e-007	-1.05170431652368e-006
9.86892348530908e-007	3.70508502101075e-007
  1.000000000003e-006	-2.53769968594497e-007
1.00033411197664e-006	-4.14832975366153e-005
1.00100233592393e-006	-0.000119251330033876
 1.0023387838185e-006	-0.000252060795901343
1.00501167960765e-006	-0.000462238240288571
1.00908416696193e-006	-0.000682350539136678
1.01146350987556e-006	 0.000523347116541117
1.01364317722919e-006	  0.00489751296117902
1.01657311804893e-006	   0.0180070828646421
1.02226834185721e-006	   0.0746127590537071
1.03228490241172e-006	     0.32240891456604
1.04135970957877e-006	    0.821739256381989
  1.050000000003e-006	     1.59880864620209
1.05046379864516e-006	     1.64685356616974
1.05139139592948e-006	     1.74242460727692
1.05324659049811e-006	      1.9310450553894
1.05695697963538e-006	     2.29750680923462
1.06437775790991e-006	     2.97506928443909
1.07921931445899e-006	     4.00177526473999
1.10253665149512e-006	     4.77399635314941
1.13253566921057e-006	     4.98965549468994
1.16253468692603e-006	     5.02708005905151
1.19253370464148e-006	     5.01743221282959
  1.200000000003e-006	     5.01075839996338
1.20054938718977e-006	     5.01047992706299
 1.2016481615633e-006	      5.0099458694458
1.20384571031036e-006	     5.00901365280151
1.20824080780449e-006	     5.00225925445557
1.21291977241935e-006	     4.95971536636353
1.22097683027687e-006	     4.74224662780762
1.23057019785347e-006	     4.07596063613892
 1.2369262881607e-006	     3.34359741210938
1.24271985963287e-006	     2.49454712867737
1.24857601598205e-006	     1.51182532310486
  1.250000000003e-006	     1.27520501613617
1.25016258564146e-006	     1.24988055229187
1.25048775691839e-006	      1.2000504732132
1.25113809947224e-006	     1.10522723197937
1.25243878457995e-006	    0.934122145175934
1.25504015479537e-006	    0.657326340675354
 1.2602428952262e-006	    0.300967276096344
1.26602007542106e-006	    0.123549468815327
 1.2700746813819e-006	   0.0666074231266975
1.27459569368811e-006	   0.0330919995903969
1.27956672106238e-006	   0.0151790454983711
1.28477989230605e-006	   0.0066615785472095
1.28954379353972e-006	  0.00279566110111773
1.29416315350982e-006	  0.00106365873944014
1.29820509348365e-006	 0.000411787419579923
1.30176311824771e-006	 0.000168753380421549
1.30532859359237e-006	6.59630240988918e-005
1.30988238845321e-006	1.25319565995596e-005
1.31560368929358e-006	-7.39987626729999e-006
1.32470978889914e-006	-1.05647795862751e-005
1.33722527418586e-006	-5.59202908334555e-006
1.36073334608527e-006	 1.4407531807592e-006
1.39073236380072e-006	 1.1333703469063e-006
  1.400000000003e-006	-5.41983204982444e-008
1.40025467016103e-006	-3.18978854920715e-005
1.40076401047709e-006	-9.25237982301041e-005
 1.4017826911092e-006	-0.000199116941075772
1.40382005237343e-006	-0.000377312651835382
1.40789477490189e-006	-0.000631987582892179
1.41069880090954e-006	-0.000288807059405372
1.41344769262077e-006	  0.00446484470739961
1.41598983072044e-006	   0.0148077504709363
1.42107410691979e-006	    0.058993935585022
1.42983747981789e-006	    0.237249553203583
1.44136948846581e-006	    0.834235072135925
  1.450000000003e-006	      1.6098358631134
1.45038188882472e-006	     1.64938640594482
1.45114566646816e-006	      1.7281357049942
1.45267322175505e-006	     1.88393008708954
1.45572833232882e-006	     2.18831634521484
1.46183855347635e-006	     2.76342558860779
1.47405899577143e-006	      3.7068076133728
1.49648226313593e-006	       4.655686378479
  1.500000000003e-006	     4.72118711471558


